"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLNFPUS","199313","801.666","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199401","73.037","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199402","69.209","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199403","74.032","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199404","73.407","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199405","76.483","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199406","72.26","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199407","74.547","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199408","74.17","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199409","72.885","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199410","73.732","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199411","74.362","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199412","77.178","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199413","885.305","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199501","76.935","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199502","71.086","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199503","79.012","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199504","77.222","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199505","78.667","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199506","75.365","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199507","76.445","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199508","78.01","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199509","77.88","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199510","75.721","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199511","77.271","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199512","77.141","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199513","920.757","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199601","75.711","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199602","70.372","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199603","75.884","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199604","72.821","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199605","74.441","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199606","74.908","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199607","75.54","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199608","74.639","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199609","73.396","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199610","71.749","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199611","70.272","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199612","74.606","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199613","884.339","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","199701","70.157","1","Coal Non-Combustion Consumption","Thousand Short Tons"
